year,country,R_geomean_logit,GM_PM25,sro_year,ssro_year,TempChange,Urban,CPI,CHERate,OutPocketRate,lnPopDensity,lnTravel,WASHIndex,ImmIndex,AMC,IncomeGroup
13,218,-2.244260113,17.4,1.374850298,2.379572397,1.253,68.444,39,8.776312535,22.02690372,2.302758403,7.880047187,94.77947843,94.5,25.093744,H
13,157,NA,10.8,3.363475693,4.213801548,0.596,91.069,80,10.47352384,13.12178333,2.544945448,6.793720557,98.99288301,95.33333333,14.82191781,H
13,221,NA,29.6,0.01006571,0,0.506,87.172,45,8.148021293,20.90163934,1.903553238,6.833338389,88.53425181,97,16.55342466,UM
13,102,NA,19.7,1.00938002,0.514634268,1.137,23.969,22,5.202128524,30.96613472,1.874548625,6.260786669,48.0869642,95,16.4,L
13,75,NA,20.2,1.597326716,2.488230498,0.31,81.923,54,6.102140415,34.14442695,2.710797718,6.99100444,98.23554593,98.6,27.09041096,H
13,100,NA,55.3,0.002282341,0,1.373,100,46,2.332443165,14.01463965,2.246550663,6.746166964,100,99,9.687671233,H
13,106,NA,28.1,4.194938114,7.915409322,0.214,30.66,22,1.991762711,52.60241305,1.444050685,6.435207103,50.96694372,75,7,LM
13,104,-4.94617721,14.6,0.120953939,1.697563713,1.151,67.869,42,5.682865452,34.29675413,1.519827003,6.743352951,91.30211489,92,12.854288,UM
13,107,NA,26.7,0.753071154,0.078472285,0.663,87.484,25,8.177423518,40.18660827,2.692990358,6.218797998,69.22674275,79,27.06575342,UM
13,108,NA,21.5,2.773013105,6.713847278,1.102,48.193,32,9.203789209,48.20183967,1.637579274,NA,47.09430483,77.4,5.3,L
13,109,NA,32,0.000725598,0,0.819,78.277,20,4.019053931,36.66828335,0.546160425,NA,77.37437422,98,17.9,UM
13,110,-1.361093433,16.6,0.139212669,1.826578555,0.957,66.741,48,6.435773391,28.22128094,1.684084951,6.653598382,90.85533088,93.66666667,15.481512,UM
13,113,-4.471174455,14.7,0.328657131,1.104057003,1.343,88.906,85,6.027924583,10.88065313,2.303934441,5.941511433,97.98943147,97.5,25.172668,H
13,124,NA,27.7,0.505555112,0.440753827,0.735,57.092,39,6.398991013,35.79779138,1.911814017,5.514547753,76.5760273,96.33333333,24.1,UM
13,116,NA,13,2.288009235,2.045500411,1.132,32.58,30,4.438432041,28.49744728,1.584471749,NA,27.0023944,72.6,5.9,L
13,121,-0.525857779,19.7,1.462266594,1.060422208,0.771,15.672,30,5.149317125,8.961643374,2.205881074,5.884795364,38.23809889,97.2,7.1,L
13,122,NA,14.2,6.715026377,9.319593205,0.754,71.609,43,3.361604911,34.01270741,1.948545324,7.392943042,92.78053811,96,10.63561644,UM
13,123,NA,43.3,0.117250846,0.033390049,1.207,36.799,28,4.014853301,50.00241922,1.1187697,5.204119983,49.31200461,72,5.9,L
13,118,-3.676568086,14.5,0,0,1.013,94.141,56,8.474176039,33.16239316,3.114223048,6.282395505,98.47539264,91.4,21.603239,H
13,128,NA,15.4,0.395605806,0.229010954,0.865,41.444,51,4.13879599,53.07153234,2.797366381,5.992553518,98.06317056,96.83333333,13.8,UM
13,142,-3.23542311,12.6,1.18581031,0.820562166,1.026,78.111,30,5.518836075,40.73421197,1.768792656,7.879279426,74.37975711,97.5,7.564383562,UM
13,138,NA,18,0.044200094,0.131924801,0.491,42.589,29,7.392983946,44.79645037,1.998787031,4.875061263,83.31240518,92,12.8,LM
13,79,NA,28.9,1.585683711,2.699400842,0.985,64.472,40,7.819795752,38.80132319,1.663724739,6.079543007,81.85056689,94.16666667,26.8,UM
13,137,NA,31.3,5.91813144,9.636116451,0.51,29.075,15,1.919464988,77.2788841,1.882075557,5.911690159,67.62956195,87,9.4,L
13,147,NA,35.5,10.64765907,4.999092994,0.231,17.108,22,4.452200238,58.37967265,2.279230088,5.866877814,50.64712041,92.2,14.8,L
13,76,-4.275884943,15.6,0.120184042,1.573479793,1.071,87.879,89,10.25648114,9.482382992,2.694648753,7.053078443,99.04817165,96,10.982091,H
13,209,-5.509764238,8.1,1.780928385,5.62749063,0.673,86.1,95,9.525808089,12.09877699,1.221403192,6.417803723,95.44102467,92.6,34.51506849,H
13,150,NA,63.3,0.956296516,2.107988816,0.852,44.366,24,3.351213872,74.72514534,2.259294133,6.575764981,42.12598131,50.5,10.2,LM
13,152,-5.03351776,6.8,0.945288955,5.914993858,1.398,79.455,90,8.792938086,15.20982725,1.132292954,6.695744275,94.94648269,94,17.531093,H
13,7,NA,58.9,0.063411133,9.89E-05,0.84,76.183,48,2.236129069,10.83927471,1.015420702,6.143951116,92.70645557,99,16.9,H
13,23,-1.501454627,47.9,0.869278574,0.281593339,0.833,35.202,25,2.140169259,65.34801542,2.410998453,6.06483222,62.12386342,61.5,18.13972603,LM
13,135,NA,24,4.789135753,6.217840921,0.791,76.617,34,4.513041997,40.33463009,1.362283934,6.518382316,66.0845037,88.33333333,8.180821918,UM
13,233,NA,22,8.462137288,8.560273185,0.62,45.522,26,4.025185795,58.89309272,2.509333288,6.592953572,72.34832457,67.83333333,6.22739726,LM
13,38,-3.215324215,23.6,0.126984121,1.472780165,0.765,60.78,55,6.286804867,23.95441934,2.09445819,7.783510536,95.81914957,96.83333333,26.47945205,H
13,156,-4.035398307,8.7,0.757796943,0.985535278,1.615,61.167,61,9.71676334,26.65432199,2.061715499,6.861175836,92.86323277,96.83333333,20.577358,H
13,94,NA,88,0,0,1.444,98.602,72,1.599961624,16.88670556,2.191445478,6.313234292,97.48123881,95.33333333,17.7,H
13,115,-5.651783248,21.7,0.261805947,0.778305953,0.497,53.96,36,4.463852281,24.27584002,1.94217305,6.881441722,84.70340142,91.66666667,26.476632,UM
13,240,NA,8.7,0.415503539,1.178931774,1.704,73.732,24,4.781414882,34.19445153,0.940986396,7.396757118,83.36406721,96.8,15.40821918,UM
13,167,NA,70,0.005273856,1.40E-05,0.893,82.302,44,3.682184461,15.62115358,1.146925092,7.197996898,91.5996347,97.83333333,24.94246575,H
13,162,NA,27.3,0.189555602,0.617925725,0.736,55.215,33,9.091880406,36.40479144,1.917574975,5.883093359,81.57970041,93.83333333,27.17534247,UM
13,207,NA,16.7,1.244636727,5.141936501,0.74,100,92,3.09953038,39.51037228,3.867066195,7.11961875,100,96.4,17.70684932,H
13,177,-3.462870658,23.7,0.391107278,1.036763712,0.84,54.42,40,7.306631636,23.57159066,2.050227059,NA,95.75429323,98.5,21.366975,H
13,178,-4.4055441,20.6,0.919187211,2.193025513,1.354,52.883,59,8.547454447,12.20179495,2.008166906,6.349471799,91.59253015,96,13.363892,H
13,144,-2.771139099,17,0.226546478,0.050735158,0.446,62.746,41,7.944344011,7.750909242,1.635797196,7.082677681,79.37202343,72,24.89315068,UM
13,205,-4.028753488,10.5,0.347834805,0.427644099,1.613,78.673,62,9.182807571,20.39197418,1.970848006,7.996454755,97.9645538,95.8,35.56164384,H
13,176,NA,27.3,4.049545584,6.596085294,0.739,18.211,33,3.581952285,51.22101594,2.521972153,5.989449818,78.95302408,99,11.3369863,LM
13,234,NA,42.7,0.04530464,0.004341094,0.881,33.207,16,6.798796161,65.93135167,1.160959685,5.72916479,43.17877513,91.6,10.3,LM
13,158,-5.345221886,6.1,0.183294209,3.338422208,1.267,85.297,93,10.4536867,14.55464107,1.3654389,7.063220736,98.69244903,84.83333333,15.41295,H
13,159,NA,15,2.753644642,4.164055725,1.667,73.631,88,10.15946914,25.64536375,2.301572231,6.931152639,99.0779101,93.2,14.32328767,H
13,185,-1.826764705,28.2,2.703125097,4.89904648,0.36,44.698,34,3.568256207,13.00871285,2.128710535,7.283979284,80.15081407,97.2,19.14520548,UM
13,190,NA,22.7,0.043866408,0.00767512,1.038,66.938,38,6.122975136,41.58300096,1.851335826,6.759365622,84.31322285,88.16666667,42.37534247,UM
13,239,NA,26.8,0.854234284,0.565387474,0.38,71.402,42,4.653051256,15.89518448,1.983968857,7.565481819,86.60054987,95.16666667,49.18356164,UM
13,241,NA,18.3,0.084906849,0.389332179,0.581,68.689,23,6.595082965,46.3132573,1.89705551,7.389786062,86.43513165,57.16666667,9.912328767,LM
13,5,NA,63.9,0.000614772,0,1.121,84.423,68,3.67006983,16.88403692,2.081863843,NA,99.34877789,95.16666667,22.25479452,H
13,220,-4.209224207,11,0.276918772,3.307049075,0.851,81.57,78,9.984782842,14.26149736,2.417431292,7.503600042,99.40042832,92,23.37534247,H
13,130,-3.148168195,6.8,0.586417263,1.284365551,0.537,80.944,71,16.01974463,12.31464072,1.532275805,8.16811848,98.36131907,93.2,31.79726027,H
13,200,-1.391531112,19.8,4.744055356,7.355583665,0.601,88.108,19,7.177066442,34.72499456,1.518342457,5.795880017,76.8954295,73.5,17.75342466,UM
13,222,NA,28.4,3.543886385,5.8223593,0.118,31.08,29,4.612852492,37.40775363,2.450263998,6.779163424,71.44054063,95.5,19.33972603,LM
13,223,NA,23.8,1.139753707,1.50086807,0.956,39.851,32,3.460542393,21.5760187,1.283079843,5.963787827,47.2235005,84,8.1,LM
13,92,NA,16,0.393737524,0.111035614,0.232,33.015,22,8.081782417,37.22082825,1.527261304,6.384353414,46.90870979,94,7.2,L
13,64,NA,19.5,8.370831834,14.11368008,0.467,78.335,34,6.713218008,15.31575492,1.611056202,6.372175286,72.04252896,84.33333333,7.134246575,UM
13,197,NA,24.7,4.974072917,3.318553578,0.429,48.701,27,5.908062203,58.87919889,2.131979223,6.156549151,75.57984508,88.8,5,LM
13,72,NA,17.9,2.409279714,6.431093902,0.968,26.4,25,3.761988513,34.81385759,0.577571753,5.195899652,80.31534967,93,7.2,LM
13,73,NA,16,0.1835648,0.060821011,0.746,56.9,27,2.554884241,24.59804819,0.787671441,6.754730469,92.74774433,97.83333333,16.89863014,UM
13,125,NA,5.1,0,0,0.155,74.038,NA,11.36988701,1.407966055,2.468765667,3.662757823,87.3749709,82.83333333,7.9,LM
13,136,NA,4.8,0,0,0.103,22.305,NA,11.52649284,3.025219345,2.187871077,4.549003281,83.64459377,80.16666667,6.9,LM
13,139,NA,21.3,0.122172381,0.076724068,1.698,58.581,34,5.421683203,54.24003977,1.867617837,6.990516444,71.45180285,98.8,14.8630137,LM
13,172,NA,10.8,0.039560581,0,0.642,18.45,70,5.168672946,55.60452567,2.450564578,5.977723605,89.4683625,93.16666667,8.6,UM
13,175,NA,10.4,0,0,0.684,49.356,58,4.230550659,32.65782642,2.445176923,5.318063335,93.12187613,95.83333333,9.2,UM
13,166,NA,9.3,0,0,0.927,53.72,48,4.301321599,30.29617384,2.278957284,5.322219295,97.49407943,99,20.1,UM
13,198,NA,5.6,NA,NA,0.419,94.761,NA,NA,NA,2.490520309,6.429106008,98.92859713,NA,19.5,H
13,97,NA,4.2,NA,NA,0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,3,NA,45.5,0.578931194,0.100071505,1.397,23.948,15,8.419684242,73.25516676,1.651712583,NA,45.96559596,61.66666667,11.1,L
13,1,NA,22,1.427620951,1.936601294,1.055,53.247,31,6.129113394,60.46141187,2.025424725,6.467163966,77.16840806,98.66666667,15.6,LM
13,2,NA,31,0.018403342,0.004277334,1.398,68.236,29,5.267649973,27.87346494,1.185916277,6.379305518,83.08683136,95.83333333,30.19726027,UM
13,131,NA,3.8,NA,NA,0.854,87.502,NA,NA,NA,2.433849807,4.354108446,77.70657825,NA,9.8,UM
13,15,NA,24.5,0.772546147,2.547953855,0.88,60.528,20,2.645607537,17.99380979,1.289112922,5.682145076,55.24454929,56.6,5.8,UM
13,16,NA,7.6,NA,NA,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,17,NA,8.4,0,0,0.586,25.703,NA,5.443245442,25.77301336,2.294711662,5.928395852,98.36932317,97,19.1,UM
13,213,NA,24.2,1.719816925,1.324283695,0.65,63.34,26,9.375889372,78.41966484,2.012328346,5.879669206,79.28531625,96.16666667,14.9,LM
13,8,NA,22.6,0.743556742,0.721415553,0.766,53.637,24,2.397816088,59.8684934,2.045230383,6.350054094,81.7879414,82.83333333,10.3,UM
13,22,NA,7.5,0.010650926,0,0.363,82.476,73,5.349693547,27.96120275,1.577000272,6.747256397,97.20624801,92.4,18.7,H
13,20,NA,10.6,0,0,0.677,31.7,78,6.899031414,42.18822398,2.806631078,6.074450719,95.11410609,92,19.2,H
13,41,NA,19.3,1.019130925,1.149086068,0.724,45.228,NA,4.58875672,24.53951071,1.159780216,6.043755127,90.69000965,96.5,7.6,LM
13,32,NA,44.1,0.796184032,0.702419584,0.949,43.608,30,3.096280699,43.57491507,1.935796166,5.346352974,25.91557296,77,5.9,L
13,29,NA,6,NA,NA,NA,100,NA,NA,NA,3.077596669,5.814247596,99.95565159,NA,17.3,H
13,35,NA,31,1.904205994,2.652639007,1.165,66.874,28,5.173081579,32.50546666,0.982127804,5.851869601,61.1802709,96,15.7,LM
13,40,NA,17.2,0.062406259,0.000392557,-0.048,63.865,61,5.992435746,4.573960525,0.575825742,NA,80.26823024,96.2,7.7,UM
13,199,NA,5.6,NA,NA,0.393,45.154,NA,NA,NA,2.270476972,5.5289167,98.77872032,NA,NA,NA
13,44,NA,40.1,5.337973381,6.300870721,NA,10.915,19,10.06996302,25.47524427,2.566100181,5.158362492,51.76890434,94,4.4,L
13,60,NA,19.1,0.003043122,0,1.372,62.322,55,3.924761695,25.89292847,2.116934707,5.631443769,72.56428379,94,9.6,LM
13,93,NA,43.8,2.493227511,4.381359579,0.655,52.164,25,3.852829503,69.64954855,1.636074588,5.781036939,65.99521667,80,5.9,LM
13,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,95,NA,10.5,NA,NA,0.675,100,NA,NA,NA,2.364019136,6.23299611,93.13236217,NA,NA,H
13,228,NA,36.6,0.583208406,1.076887887,0.763,39.135,22,3.675618607,58.58395606,0.880572651,4.815577758,30.11430417,52.8,4.4,L
13,224,NA,50.1,0.112663843,0.031450247,0.969,22.054,20,3.914703699,60.77016205,0.990435965,4.886490725,20.18086443,42.4,4.9,L
13,98,NA,11.1,1.801527977,0,0.516,28.04,24,5.302121815,64.04379917,2.556374449,4.274157832,58.01919682,81.6,6.5,L
13,62,NA,37.6,1.016000434,2.4648714,0.651,63.712,20,1.752373141,41.09134627,1.127874365,5.350248018,52.71726305,80.6,5.9,LM
13,103,NA,3.7,NA,NA,0.548,NA,NA,NA,NA,NA,NA,NA,NA,19,NA
13,65,NA,17.8,10.6779957,13.05190337,0.564,72.868,48,8.121976405,25.78323049,1.962158176,6.402433346,80.17909695,83.5,6,UM
13,99,NA,26.2,0.89091902,1.726717409,1.013,47.751,22,4.257483527,59.20729559,1.831280331,5.431363764,37.5796482,61.2,5.9,LM
13,69,NA,10.6,0.624148089,0.15143063,0.538,76.689,42,NA,10.81638033,2.0242015,6.433929766,80.83076206,97.5,10.5,UM
13,47,NA,22.6,2.076693453,3.667297734,0.523,60.557,10,NA,NA,2.313505147,NA,85.76595776,93.2,10.2,L
13,63,NA,39.1,1.368806098,2.397988384,0.844,40.544,22,3.26267266,38.82409795,1.481206449,5.269512944,34.69383865,67.2,5.7,L
13,82,NA,41.3,0.073034918,0,0.902,77.064,30,NA,24.2288059,1.60653855,4.748188027,61.62797059,86.8,8.1,LM
13,53,NA,11.7,0,0,0.591,68.389,52,5.335410639,36.78412882,1.9621609,5.621176282,88.60443349,97.5,10.4,UM
13,52,NA,12.5,1.921312299,0.917436402,0.543,74.827,26,5.037978797,35.27977979,2.311762061,6.667826379,69.89917625,85,5.682191781,UM
13,160,NA,31.1,3.592912216,3.183092109,0.508,66.325,34,8.876550699,38.1456403,2.471591069,6.213252052,90.21528492,88.83333333,5.1,LM
13,55,NA,39.2,0.220021357,0.067146189,1.478,35.771,25,5.219812513,37.06453052,1.42307149,5.029383778,30.69537086,95,5.1,L
13,180,NA,17.1,0.552874329,0.396269024,0.897,22.7,31,8.469936426,10.48334563,1.80797962,6.123198075,58.37810409,90.66666667,7.2,LM
13,231,NA,6.3,3.639573413,6.353652675,0.898,52.683,NA,3.404602606,25.31678501,1.696517064,5.86569606,74.74294795,97.66666667,7.4,LM
13,58,NA,15.7,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,39,NA,4,NA,NA,0.214,60.889,NA,NA,NA,1.914793876,5.292256071,97.0526185,NA,NA,H
13,89,NA,28.3,2.712333364,6.277801796,0.657,86.092,30,2.557715716,27.73152885,0.837522386,NA,75.5615851,78.2,5.9,UM
13,61,NA,39.9,0.452004992,0.292429372,1.06,56.384,35,4.369703533,19.22835783,2.29546105,5.025305865,58.84693265,93.6,5.4,L
13,66,NA,10.3,0,0,0.677,35.859,NA,5.803212079,54.27904674,2.528909142,5.650307523,93.34573683,93,8.9,UM
13,70,NA,10.4,NA,NA,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,71,NA,4.2,NA,NA,NA,94.188,NA,NA,NA,2.486795059,6.064457989,96.92722603,NA,18.9,H
13,84,NA,31.9,2.729105353,4.253493343,1.095,33.966,21,3.789579752,59.98564664,1.631893489,5.117271296,53.165227,66.6,5.9,L
13,85,NA,34.5,1.671996845,1.845003875,1.092,40.508,22,6.539970598,35.82422118,1.757545316,4.564666073,31.05950838,87,4.2,L
13,74,NA,13.3,2.042636841,0.240714042,0.489,48.492,18,5.911977608,26.08627771,2.557732036,5.975891136,47.59381709,70.75,5.8,L
13,80,NA,28.9,3.277524191,1.805035684,0.73,52.543,26,8.79187484,45.79560769,1.886842131,6.267640982,73.98830089,97.4,5.1,LM
13,217,NA,23,0.210636937,0.032795427,0.578,91.892,58,7.119783049,23.75934322,2.554928945,6.526597709,97.54261475,93.2,20,H
13,212,NA,16.8,1.767445015,0.502222623,0.578,53.93,33,5.238456664,22.04506994,2.404098804,6.488127496,85.39607872,86.5,6.9,UM
13,81,NA,4.4,0,0,0.328,48.235,31,8.62547773,0.13436652,2.132398058,NA,41.18225309,87.66666667,5.2,LM
13,83,NA,18.4,2.997767538,1.565976612,1.27,35.352,21,7.058985669,43.54013842,1.458665414,6.480725379,86.00281432,96.5,16.8,L
13,105,NA,29.6,1.388339691,0.172852557,0.331,25.31,35,9.70856855,17.59847699,1.826833576,5.599883072,37.89227977,91.33333333,8.1,LM
13,119,NA,19.2,0,0,0.561,36.849,25,7.92248897,39.68729643,3.096260982,5.968949681,94.64786333,96.4,18.5,UM
13,126,NA,13.9,NA,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,129,NA,48,0.002681146,6.65E-06,1.671,47.493,24,2.584946293,58.37605938,0.533934309,NA,51.67062527,75.2,6.8,L
13,132,NA,17.6,0.14799811,0.045712121,0.757,67.963,27,3.586121401,32.00390071,0.246015412,5.797267541,62.70081994,98.66666667,22.8,LM
13,141,NA,16.3,0.547744916,0.325352487,0.812,32.336,27,5.003116467,6.719538582,1.480221672,6.303843775,34.14133562,81.4,5.6,L
13,143,NA,15.9,0.246831566,0.044338827,-0.478,42.637,44,9.690740757,10.30300343,0.413303613,6.065579715,52.43643488,82.4,9.6,UM
13,208,NA,6.8,NA,NA,1.022,67.565,NA,NA,NA,1.143455551,5.049218023,97.57187454,NA,NA,H
13,148,NA,19.4,2.126079595,2.693292764,0.695,57.113,25,7.449820256,37.83097287,1.693563057,6.049992857,73.02389575,98.6,5,LM
13,149,NA,59.5,0.005445982,0.000309196,0.956,16.216,25,4.863585828,57.73744612,1.134948174,4.913813852,20.01126788,62.4,5.7,L
13,151,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1,NA
13,31,NA,3.6,NA,NA,NA,91.028,NA,NA,NA,2.057566886,5.532754379,91.00927046,NA,19.1,H
13,154,NA,6.1,0,0,0.573,75.511,NA,10.48795289,17.18713206,1.598267002,5.045322979,93.13324311,87,18.8,UM
13,26,NA,14.8,10.73098787,11.32898416,0.585,65.437,33,6.832058015,34.16368006,1.695647718,6.301897717,86.85407453,90.33333333,5,UM
13,21,NA,13,15.42958637,13.88946942,0.388,13,22,2.293966131,12.23990606,1.236500023,5.217483944,47.76606479,67.6,7.5,LM
13,24,NA,18.5,0.804468244,0.81508309,0.601,59.584,22,5.822258768,50.00536818,1.167587109,6.526985069,76.40108477,89.16666667,12.9,LM
13,36,NA,5.7,NA,NA,0.531,93.773,56,NA,NA,2.61777453,6.624694531,83.07633538,NA,25.94246575,H
13,114,NA,40.1,3.697750738,3.117365683,NA,16.938,50,7.934850855,10.79212021,2.632190563,5.958085849,55.13961388,96.2,10.3,L
13,170,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,171,NA,8.6,0,0,0.586,31.182,NA,5.161803585,55.53620421,2.262460217,5.859138297,96.89398209,98.66666667,19.8,H
13,161,NA,3.9,2.098536644,5.828729141,0.719,19.857,39,5.382129211,12.30281963,1.841246682,5.10720997,78.60087889,73.16666667,9.4,LM
13,169,NA,16.1,0,0,0.735,66.064,30,6.756266446,19.47343185,2.287344435,4.086359824,41.12909294,95.6,8.9,LM
13,164,NA,43.1,0.226942757,0.06795337,1.187,44.188,29,4.214167439,50.79879849,1.82527851,5.989894564,44.88461945,90.8,5.9,LM
13,163,NA,25.5,5.033058479,7.982866471,1.134,39.248,25,13.32745262,69.95410794,1.961941254,NA,29.03209024,89.4,4.8,L
13,183,NA,8.2,3.248612372,6.832398936,0.797,20.508,27,4.957327969,3.236095656,1.296288096,4.359835475,46.33274234,90.2,6.4,LM
13,182,NA,23.6,0.147969364,0.002241555,1.057,41,10,NA,NA,1.2894558,NA,39.58848974,43.75,4.4,L
13,235,NA,29.9,0.506836131,0.291077316,1.462,18.032,NA,NA,NA,NA,NA,25.63531188,66,5,LM
13,181,NA,16.5,2.07730678,5.787266431,1.074,66.276,30,4.721435866,27.20149137,0.548929332,5.344392274,71.06110907,80.5,9.7,UM
13,211,NA,34.5,0.078254645,0.017230787,0.656,54.58,26,NA,53.36600492,2.092669806,6.81130684,94.54065279,74.16666667,21.1,LM
13,184,NA,20.8,2.397306436,0.662540513,1.438,26.521,23,5.859308814,62.54403416,1.745244586,5.26245109,76.97909909,96.66666667,19.4,L
13,237,NA,15.3,4.783787129,3.919450406,-0.083,28.079,24,6.862704418,9.924847858,1.874174831,4.707570176,61.47762709,68.5,8.8,LM
13,51,NA,38.2,1.430672894,1.767900504,0.866,38.032,24,4.521277227,62.16771388,2.093699262,5.477121255,25.02662404,84.8,5.9,L
13,193,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,NA
13,187,NA,4.3,0,0,0.602,23.443,31,3.819028726,9.554217602,2.174524171,4.835056111,71.32252904,99,7.4,LM
13,189,NA,13.3,0.836249811,1.023342653,0.577,53.836,32,4.788147079,44.81612593,2.442177096,5.691081492,94.72866803,89.2,19.2,H
13,188,NA,6.3,NA,NA,0.595,90.668,NA,NA,NA,1.51105266,6.004321374,NA,NA,NA,H
13,191,NA,5,0,0,0.805,55.807,NA,14.10274549,0.794433078,2.552262523,3.079181263,65.5164208,95.83333333,8.9,UM
13,202,NA,32.3,1.602028131,2.07358111,1.099,19.898,24,7.173540652,33.01004939,2.22023095,6.061075324,32.09737148,83,8.3,L
13,186,NA,24.4,1.168776939,0.693834236,0.723,28.798,30,4.868254922,27.95462088,1.719332326,5.938519725,34.76634445,92,16.9,L
13,203,NA,11.3,0.740167134,0.545793269,0.447,94.612,70,8.227045313,19.43045498,1.283463136,6.511080846,97.7012145,95.8,14.79726027,UM
13,204,NA,34.1,0.154981835,0.069639659,1.091,51.15,16,5.313516049,58.1822245,1.828155033,6.143951116,85.86418171,99,12.1,LM
13,195,NA,7.8,1.407203486,2.953710287,0.669,24.561,35,3.598193943,8.490251065,1.314178414,5.396024886,66.29209666,76.6,7.5,LM
13,194,NA,4.1,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,214,NA,56.3,0.106229887,0.02389611,NA,32.364,21,4.769518121,72.48512829,1.683515346,6.070037867,49.7411264,63,14,LM
13,48,NA,34.3,5.045495585,10.55907651,0.677,67.488,19,1.553497725,64.34413721,1.610716323,NA,61.58363329,58.75,8.8,H
13,57,NA,5.4,NA,NA,1.055,41.088,NA,NA,NA,1.539834303,NA,96.96115857,NA,NA,NA
13,226,NA,14.5,NA,NA,1.618,100,NA,NA,NA,3.501072962,NA,100,NA,NA,NA
13,67,NA,1.3,NA,NA,1.684,84.755,NA,NA,NA,-0.858224326,NA,100,NA,19,H
13,111,NA,14.6,3.956058058,3.975662186,1.657,14.41,NA,NA,NA,2.3544566,4.826074803,99.23425596,NA,NA,H
13,140,NA,17.1,1.001187001,1.347641381,1.403,100,NA,NA,5.704689259,4.223922064,5.469822016,100,95.4,17.8,H
13,229,NA,4.7,0,0,NA,100,NA,9.960439775,1.918650844,2.71108984,NA,87.00244218,99,7.3,NA
13,173,NA,17.2,0.066948675,1.263563933,1.28,95.961,NA,7.416869119,11.00141718,2.733665291,6.30920418,98.0385,91.6,19.1,H
13,192,NA,35,0.017987022,0.000576041,1.098,48.825,16,4.896507976,68.97085901,1.057197325,NA,92.93695622,93.5,13.2,UM
13,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,168,NA,5.2,NA,NA,-0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,155,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,174,NA,5.2,NA,NA,1.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,230,NA,21,0.267794699,2.426234929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,206,NA,33.8,NA,NA,1.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,14,NA,11.3,1.996287758,0.341114218,1.677,88.726,NA,NA,11.66884324,2.176503797,6.902166129,94.0962037,95.6,19.3,H
13,6,NA,10.1,NA,NA,0.509,42.94,NA,NA,NA,2.750285491,6.167021796,98.31787687,NA,NA,H
13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,179,NA,NA,NA,NA,2.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,133,NA,8.7,NA,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,145,NA,NA,0.001466571,0.006901402,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,196,NA,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,127,NA,12.4,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,96,NA,NA,NA,NA,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
