country,year,IncomeGroup,TempChange,GM_PM25,sro_year,ssro_year,Urban,CHERate,OutPocketRate,CPI,lnPopDensity,lnTravel,WASHIndex,ImmIndex,AMC,J01A,J01B,J01C,J01D,J01E,J01F,J01G,J01M,SE.PRM.NENR,SE.SEC.NENR,AnimalmgKg,AnimalmgKg_adj,Aminoglycosides,Amphenicols,Cephalosporins,Lincosamides,Macrolides,Fluoroquinolones,Other quinolones,Penicillins,Pleuromutilins,Polypeptides,Sulfonamides,Tetracyclines,Others
57,2013,UM,0.885,9.5,0.51887149,0.176699476,76.827,NA,12.27119015,46,2.035955933,6.456669629,81.29377439,98.16666667,10.7,0.623,0.118,2.952,1.777,0.458,2.301,0.128,2.11,97.78205,87.24085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,2013,H,1.238,19.1,0.169806184,0.003363098,67.137,6.896210846,42.59913261,63,2.101386976,6.419294722,94.84496743,93.6,23.948994,2.79,0.001,8.7,4.85,0.31,2.67,0.064,3.98,97.29695,93.17237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,2013,H,0.797,17.9,0.284929218,1.57419912,73.29,7.721134505,13.5858534,48,2.134049411,7.420483846,96.69820753,98.8,20.15068493,2.324,0.002,6.432,1.984,0.972,4.232,0.073,0.958,87.95611,87.77459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2013,L,0.304,21.2,2.070637794,3.631976756,60.918,NA,NA,8,2.31730905,NA,85.85939572,93,10.3,0.467,0.006,2.455,3.341,0.196,2.511,0.108,1.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,2013,L,1.003,43.2,1.267608291,2.23728983,41.627,3.56663248,39.43297167,22,1.51058995,5.281033367,34.26501453,73.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,2013,H,0.397,9,0.144692744,0.245951556,87.292,10.35184285,13.34752621,91,2.14728451,7.42350801,98.84515035,91.4,17.539491,1.99,0.001,10.7,0.38,0.86,1.92,0.053,0.7,98.33161,90.11001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,2013,LM,1.23,41.8,0.067354424,0,77.222,2.920149468,24.05808287,36,1.622442458,4.799340549,62.82043907,82.33333333,8.9,1.329,0.053,3.963,0.518,1.275,0.875,0.06,0.748,58.87689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,2013,UM,0.715,10.1,0,0,68.982,5.345947197,35.36190767,58,1.962647094,5.492760389,90.0720043,94.83333333,10.3,0.602,0.114,2.849,1.715,0.442,2.221,0.123,2.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,2013,UM,1.208,12.2,1.211338803,0.601597641,76.749,4.915982876,32.20879409,29,2.322730596,6.708760724,70.02693532,84.4,6.42739726,0.412,0.162,1.978,1.434,0.138,1.434,0.151,1.618,90.84502,65.55798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,2013,UM,0.491,16.7,8.104107757,12.12796205,63.125,6.801258482,38.03084412,35,1.801453459,6.13481437,77.18639085,86.33333333,17.6109589,1.182,0.13,4.867,2.397,2.016,3.191,0.474,2.381,91.50564,80.13801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,2013,LM,1.049,45.4,0.000196199,0,42.893,4.917309014,57.93513673,32,1.972224605,6.976074732,88.06805243,96.8,22.50958904,1.06,0.052,8.3,3.878,0.783,2.599,0.142,2.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,2013,LM,0.619,30.7,2.187598669,1.143453293,68.036,9.052375573,37.39609769,38,2.47499503,6.260548373,91.24321966,90.83333333,5.3,0.379,0.004,1.591,0.726,0.53,1.056,0.053,0.822,90.57777,67.03843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,2013,L,1.186,40.1,0.271974408,0.037596077,36.979,NA,49.11730853,20,1.435073354,5.149219113,31.43572968,94.6,5.7,0.847,0.034,2.525,0.33,0.812,0.558,0.038,0.477,64.40639,48.24244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,2013,H,1.183,9.1,0.085472024,1.398672737,68.122,6.006751658,22.60502628,68,1.481724782,6.75868485,97.07069071,94,12.013844,1.48,0,3.458,1.656,0.517,2.571,0.058,1.107,96.16833,92.09885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,2013,LM,0.566,17.1,0.64100313,0.220811401,22.999,7.457096124,10.53044812,39,1.813037257,6.113609151,59.84338338,96.33333333,8.1,1.285,0.005,3.073,0.533,1.456,0.965,0.048,0.741,84.51888,39.00495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,2013,L,1.229,24.5,2.201250462,1.888458688,18.575,4.075065005,42.4040676,33,1.934620009,5.833147112,21.34904161,62.2,7.9,1.181,0.047,3.521,0.46,1.133,0.778,0.053,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,2013,UM,0.916,6,2.612773473,5.257643084,53.706,3.466813888,22.54663808,NA,1.698947659,5.88592634,75.07082509,97.66666667,7.7,0.453,0.025,2.099,2.337,0.192,1.625,0.069,0.909,97.10737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,2013,H,1.424,5.2,0.107593023,2.603795673,85.125,9.805528071,17.79447346,89,1.252800414,6.446692466,97.39742706,97.75,19.554023,4.29,0.001,5.324,5.91,1.278,1.697,0.015,1.097,99.03438,94.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,2013,H,0.714,12.7,0.94093929,2.422517314,79.135,11.4745468,10.1028249,71,2.081129662,8.310502138,97.24810237,92.2,25.894135,3.488,0,13.935,2.633,0.423,3.685,0.103,2.06,98.30237,93.39347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,2013,NA,1.089,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,2013,H,0.536,4.4,NA,NA,61.583,NA,NA,NA,1.918986126,5.330413773,96.65220144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,2013,UM,0.794,30.6,2.614231071,6.030423775,87.156,2.840866488,28.59301933,34,0.868198256,NA,76.39728881,79.4,7.2,1.03,0.069,3.54,0.381,0.849,0.604,0.053,0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,2013,L,1.001,34,1.21968313,0.912840864,57.82,3.913779844,20.90031426,28,2.322151648,5.23299611,51.77423544,89.5,6,0.867,0.058,2.98,0.321,0.714,0.508,0.045,0.479,65.84188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,2013,LM,1.401,17.7,2.617234223,2.546463711,56.685,7.740697266,69.0771961,49,1.813193579,6.694956002,75.87357418,94,21.2,1.079,0.64,5.148,5.166,0.17,4.015,0.91,4.003,99.28296,88.75413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,2013,H,0.583,13,0.290215955,2.297981639,77.18,11.01513219,13.18473768,78,2.363904631,7.498930532,99.1395535,93.6,20.18630137,2.105,0,4.105,5.277,0.57,3.127,0.041,1.788,87.93699,87.32363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,2013,LM,0.841,27.8,0.710376848,0.618449297,52.748,4.592269722,38.87570706,46,2.082678993,5.997386384,43.29291972,85.33333333,6.2,0.892,0.06,3.066,0.33,0.735,0.523,0.046,0.492,84.93016,52.66323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2013,H,1.317,15.1,1.125816662,0.908473205,77.355,8.408514517,33.73947348,40,1.929764076,7.30345526,96.84365397,94.8,29.780474,1.731,0,10.107,10.414,0.341,8.886,0.12,3.175,97.49025,93.39264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,2013,UM,0.776,9.9,0,0,35.896,5.626380165,55.12481901,NA,2.536502741,5.514547753,93.34818712,94.2,9.2,0.533,0.101,2.526,1.521,0.392,1.97,0.109,1.806,NA,88.37907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,2013,NA,0.75,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,2013,H,NA,4.2,NA,NA,94.364,NA,NA,NA,2.490463119,6.12515583,96.95609927,NA,18,1.055,0.057,4.893,5.448,0.448,3.79,0.16,2.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,2013,LM,0.624,25.3,4.990880621,3.626291356,49.311,5.63016575,54.61948273,29,2.147330071,6.180699201,76.29663577,93,5.3,0.382,0.004,1.601,0.731,0.534,1.063,0.054,0.827,87.41445,42.87372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,2013,L,1.068,26.1,2.643916791,4.479033607,34.545,3.461087054,61.90119807,24,1.653135132,4.748188027,55.26969067,54.8,7.1,1.023,0.069,3.517,0.378,0.843,0.6,0.053,0.565,74.10601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2013,L,1.055,28,1.94521624,2.756800299,41.31,7.467390206,64.34108313,19,1.78085919,4.550228353,32.84218131,86.8,4.6,0.658,0.044,2.261,0.243,0.542,0.386,0.034,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2013,LM,0.894,17.1,2.387312521,5.754961405,26.4,3.802310484,37.95722209,27,0.579429296,5.301029996,80.66078662,97.66666667,7.7,0.449,0.085,2.126,1.28,0.33,1.658,0.092,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,2013,L,1.133,13.8,1.122989893,0.10791479,50.46,4.105242202,36.24164754,19,2.570919193,6.026941628,48.68060669,69.4,6,0.352,0.067,1.666,1.003,0.258,1.299,0.072,1.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,2013,LM,0.915,27.2,2.781865483,1.490215957,53.858,8.477221273,49.25833809,26,1.90354858,6.268811904,75.39537605,98.2,5.3,0.381,0.004,1.597,0.729,0.533,1.061,0.054,0.825,79.47982,42.20253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,2013,UM,1.159,18.5,0.155848856,0.570296115,69.953,7.222938695,28.36042011,54,2.038539088,7.639596045,93.22386809,99,14.452723,1.192,0,5.572,2.232,0.555,3.408,0.043,2.26,90.77126,89.67352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2013,LM,0.451,42.3,2.754627096,3.551791117,32.003,3.74944131,69.07303421,36,2.637748003,6.843108142,59.15366948,68.33333333,12.8630137,1.061,0.048,1.871,3.239,0.558,2.094,0.295,2.568,92.25734,61.63147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,2013,LM,0.799,14.9,9.820755517,12.11121991,51.955,2.869348031,50.89988299,32,2.130009557,6.944581364,69.08371091,73.5,12.53972603,0.465,0.177,1.328,0.484,0.252,0.313,0.01,0.822,90.5756,75.36034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,2013,UM,1.642,40.7,0.26593291,0.134805509,72.295,5.547220292,51.0669527,25,1.682785275,6.678427322,93.99316705,98,21,1.115,0.025,9.482,5.1,0.434,2.594,0.083,1.918,98.63946,77.67467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,2013,UM,1.263,49.8,0.158051559,0.112509609,69.595,2.819397738,58.34977686,16,1.912387846,5.950364854,77.78433957,74.16666667,18.5,0.981,0.022,8.346,4.489,0.382,2.283,0.073,1.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,2013,H,0.568,8.9,0.271430637,4.068818127,62.141,10.33744963,14.29011738,72,1.826844359,6.916980047,91.10031385,91.2,21.63772,2.918,0,11.775,1.906,1.056,5.108,0.124,0.999,95.2089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,2013,H,1.108,24.3,0.20243374,0.154994948,92.031,7.25787263,22.65417162,61,2.571050843,6.549003262,97.8261119,96.2,17.7,2.032,0.001,7.801,2.35,0.551,2.97,0.061,1.682,96.88277,98.61948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,2013,H,1.006,14.6,1.735540288,2.609670066,68.979,8.856115943,22.22630471,43,2.308963569,7.885146282,94.69971953,92.2,25.197399,0.544,0,11.508,2.877,0.484,5.116,0.088,3.797,97.81952,95.33671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2013,UM,0.988,17.2,1.025734848,0.163991061,54.35,4.954434466,19.47788615,38,2.408341616,6.515078675,85.33463885,88.33333333,6.8,0.396,0.075,1.875,1.128,0.291,1.462,0.081,1.34,NA,72.92916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,2013,H,0.628,10.3,2.859198283,3.705188649,91.226,10.6548296,12.701281,74,2.543625269,7.015527404,99.083877,95.83333333,14.6739726,0.771,0.001,2.702,4.645,0.242,4.802,0.051,2.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,2013,UM,1.002,31.9,0.014560166,0,89.125,7.166025922,22.13348545,45,1.937882986,6.731508184,89.54603314,97.83333333,19.8630137,0.753,0,5.065,2.627,0.325,2.619,0.013,1.414,74.83179,70.12235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2013,UM,1.621,17,0.173035773,0.077918549,57.046,2.615249395,25.9552795,26,0.800040678,6.83511959,93.77766653,97.83333333,19.76712329,0.964,0.572,4.599,4.615,0.151,3.587,0.813,3.576,86.15113,93.57774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,2013,L,0.93,18.7,1.197585386,0.671447152,24.794,4.931004289,32.13203161,27,1.895984913,6.181843588,48.87735648,92,13.1,1.962,0.078,5.849,0.764,1.881,1.292,0.089,1.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,2013,LM,0.628,4.7,0,0,49.927,9.498660037,0.121123367,NA,2.145787053,NA,42.02735022,90.33333333,5.4,0.318,0.017,1.476,1.643,0.135,1.143,0.048,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2013,H,1.349,55.4,0.021555445,0.000400369,100,2.487887573,14.48544195,43,2.310970662,6.793580867,100,99,15.86027397,0.629,0.011,3.118,2.426,0.03,2.061,0.008,0.989,92.07642,85.04221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,2013,LM,1.428,21.9,2.887132768,1.541002003,35.517,8.187513273,46.41520496,24,1.474517055,6.616370472,87.63066147,97.5,17.2,0.875,0.519,4.177,4.191,0.138,3.258,0.738,3.248,90.44162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2013,LM,1.22,27.9,3.815635457,6.240318769,31.872,2.399849946,48.70332286,26,1.456356954,6.577376892,54.61067778,82.6,7.6,0.68,0.071,2.644,1.872,0.293,0.973,0.037,0.965,96.23668,47.07239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,2013,H,1.082,15,0.123063837,1.796022408,67.925,5.378871805,38.47148381,53,1.509788746,6.765072201,91.99268007,94,13.301377,2.365,0,4.978,1.128,0.946,2.004,0.1,1.156,96.11791,93.35256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,2013,UM,1.26,26.8,0.766460889,0.269688424,87.79,7.067980269,36.95458329,28,2.74438484,6.105169428,70.21367395,79.2,26.2739726,1.765,0.001,6.96,2.358,0.066,1.318,0.006,2.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,2013,LM,0.867,26,0.940933193,0.166446656,26.101,9.886504725,15.8676694,49,1.834494211,5.636487896,40.1449556,91,8.7,1.371,0.006,3.281,0.569,1.554,1.031,0.051,0.791,86.3829,40.63024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2013,L,0.983,17.1,2.94277402,6.726394373,48.985,7.947903073,48.11242403,38,1.662423753,NA,36.5874221,80.2,5.8,0.831,0.056,2.855,0.307,0.684,0.487,0.043,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,2013,UM,1.24,38.9,0.000203994,0,78.756,NA,NA,15,0.531681047,NA,77.76413263,96.33333333,19,1.009,0.023,8.578,4.614,0.392,2.347,0.075,1.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,2013,H,0.967,15.8,0.12030474,1.50465001,66.986,6.096633077,32.82087119,57,1.673858164,6.721315881,92.47781425,93.66666667,17.091975,1.627,0,8.421,2.732,0.454,2.514,0.274,1.141,97.93533,97.46028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2013,H,0.569,13.7,0.320136391,1.965970957,89.574,5.297196821,11.19933993,80,2.324401516,5.975431809,98.03088595,96.4,24.958149,1.87,0.002,11.64,5.763,0.356,4.853,0.065,3.133,92.73666,85.70984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2013,L,0.749,12.8,2.018519349,1.768853922,33.878,3.738969344,35.70821018,28,1.607918746,NA,27.97494422,69.2,6.4,0.955,0.038,2.848,0.372,0.916,0.629,0.043,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,2013,L,0.676,19.4,1.894800587,1.653164532,15.966,7.956561828,6.705963126,37,2.230372367,5.900367129,40.31720836,90.2,7.8,1.167,0.046,3.479,0.455,1.119,0.768,0.053,0.657,NA,32.74037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,2013,UM,1.121,14,6.943546235,9.300634897,72.93,3.562673399,33.66908778,50,1.962466943,7.410186529,93.09248315,97.33333333,11.63561644,0.951,0.002,4.364,2.046,0.293,1.993,0.016,0.671,99.66427,76.2547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,2013,UM,0.662,16.4,0,0,37.685,8.15501976,32.28969093,NA,3.125728434,6.051152522,96.17059427,92.16666667,19.7,1.767,0.185,6.873,4.868,0.762,2.53,0.096,2.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,2013,L,0.969,38.8,0.101627693,0.037902525,38.398,3.964087051,34.84938466,28,1.144124478,5.152288344,51.4944198,63.4,7.1,1.014,0.068,3.485,0.375,0.835,0.595,0.052,0.56,58.63384,33.11983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,2013,H,1.343,12.1,0,0,94.279,8.566196153,30.22222222,56,3.124225977,6.303843775,98.1267765,96.8,22.23071,1.08,0,6.9,5.76,0.22,4.18,0.086,3.17,99.51045,87.85101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,2013,UM,0.544,4.6,0,0,74.946,11.63972167,1.373927492,NA,2.455284858,NA,86.51377415,75.33333333,7.8,0.456,0.025,2.117,2.357,0.194,1.639,0.069,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,2013,NA,0.714,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,2013,LM,1.588,47.1,0.001923522,0,49.306,3.023727987,50.20851893,30,0.560082794,NA,54.19427841,83,7.5,1.083,0.073,3.721,0.4,0.892,0.635,0.056,0.598,74.54884,22.0598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,2013,UM,0.797,14.6,0.527474408,1.460545383,41.222,4.507100908,53.1803448,52,2.799622483,6.006466042,98.35452746,96.16666667,14.6,1.309,0.137,5.092,3.606,0.565,1.874,0.071,1.859,96.03009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,2013,UM,0.798,11.8,1.519465921,0.961120868,78.699,5.809236261,39.87906585,34,1.780578436,7.892651034,75.66807326,84.16666667,7.320547945,0.51,0.007,1.996,1.379,1.265,1.22,0.078,1.273,97.57591,75.56968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2013,LM,0.59,4.3,0,0,22.355,10.65496652,2.726591431,NA,2.190767775,4.62428208,86.32918184,77.66666667,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,2013,LM,1.024,16.3,0.161822222,0.092666092,68.097,4.089319207,37.09957564,38,0.261746435,5.711807229,64.8106102,97.83333333,23.9,1.212,0.719,5.783,5.803,0.19,4.511,1.022,4.497,94.61869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,2013,UM,1.444,23.5,4.34144767,5.460744457,65.137,8.300036745,42.07717462,44,1.664514057,6.121887985,83.07529624,92.83333333,27.6,2.549,0.006,11.092,5.047,0.947,5.089,0.239,2.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,2013,LM,1.233,18.3,0.11155588,0.1144312,59.7,5.321308993,51.66726507,37,1.879335129,7.014898387,74.14990202,99,15.5260274,1.089,0.127,7.488,0.405,0.508,1.151,0.064,1.282,93.19128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2013,L,0.479,16.6,0.804905659,0.440694422,33.36,6.125564256,8.016641779,30,1.506658695,6.294466226,36.72595904,86.6,6.2,0.929,0.037,2.768,0.362,0.89,0.611,0.042,0.523,88.88743,19.89826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,2013,L,0.986,32.1,5.502388598,8.622115445,29.457,3.236646708,72.2314413,21,1.88959878,6.310480891,68.84818738,79.66666667,10.9,0.978,0.102,3.803,2.693,0.422,1.4,0.053,1.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2013,UM,0.759,14.6,0.030655249,0.008863555,44.756,9.064475828,9.887687623,48,0.427759233,6.122870923,53.5389434,88.6,10.5,1.651,0.007,3.949,0.685,1.871,1.24,0.061,0.952,97.22695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,2013,L,0.189,32.9,10.44346282,4.921516948,17.815,4.63013033,63.53343584,31,2.281060411,5.902002891,53.84537811,92.2,16.2,1.748,0.05,2.781,4.002,0.86,2.932,0.322,3.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,2013,H,0.427,13.2,0.097148768,1.877253285,89.187,10.59931472,11.53488505,83,2.697922827,7.106632789,99.0428008,95.8,10.453158,2.536,0,4.05,0.516,0.54,1.796,0.069,0.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,2013,H,1.026,6.7,NA,NA,68.479,NA,NA,NA,1.159051584,5.033423755,98.03005536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2013,H,0.999,7.5,1.812106146,5.246322885,86.221,9.342223582,12.37116432,91,1.227120978,6.432969291,95.96320521,90.8,28.85753425,7.356,0,8.205,1.818,1.519,14.758,0.07,0.811,97.69366,94.64403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,2013,LM,1.201,18.9,2.225008056,3.115058789,57.505,7.638720655,36.89557439,28,1.706297345,6.104828404,74.30893181,98.6,5.3,0.381,0.004,1.597,0.729,0.533,1.061,0.054,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,2013,L,0.809,56.4,0.00593936,3.27E-05,16.208,4.458113155,56.54368109,34,1.168079553,5.089905111,21.22517394,66.2,5.9,0.853,0.057,2.931,0.315,0.703,0.5,0.044,0.471,60.83162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,2013,LM,0.922,55.5,1.007961055,2.151665412,46.118,3.420693374,70.92673331,25,2.282949124,6.606166315,43.54424772,41,11.1,1.598,0.108,5.492,0.591,1.317,0.937,0.082,0.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,2013,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,1.132,0.061,5.249,5.845,0.481,4.065,0.172,2.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,2013,UM,1.415,25.1,0.997482331,0.500078039,57.189,6.597246081,33.70716533,44,1.912971344,5.602059991,76.84304764,97,22.3,2.063,0.005,8.976,4.084,0.766,4.118,0.194,2.093,88.62747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2013,H,NA,3.7,NA,NA,91.19,NA,NA,NA,2.054421524,5.64246452,91.51245125,NA,16.8,0.98,0.053,4.545,5.06,0.416,3.52,0.149,1.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,2013,H,0.791,5.9,1.044527412,3.855182111,80.286,8.924116053,14.59419645,86,1.143392337,6.679246145,94.95277149,93.4,17.183936,3.497,0,7.54,0.816,0.847,2.101,0.072,0.698,99.86067,95.00651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
